,标准差,活动时长,中位数绝对偏差,四分位距,信息熵,最大值,最小值,差值,labels
NTX_1_NRX_1_Subcarrier_9,6.617608318811938,5927.0,3.0588371284773395,6.1109432329606115,-inf,23.72826352487592,-18.691218297863927,42.41948182273985,
NTX_1_NRX_1_Subcarrier_10,5.813698384291938,5927.0,2.8605512066750447,5.710971717528239,-inf,24.664634560629178,-23.262417290478137,47.927051851107315,
NTX_1_NRX_1_Subcarrier_11,6.09889822600243,5927.0,3.040578155274286,6.388547968428229,-inf,21.62582642023196,-27.907865478698977,49.53369189893094,
NTX_1_NRX_1_Subcarrier_12,7.085083732297186,5927.0,3.3089235411628497,6.812899879737253,-inf,33.93688748525251,-26.17808711963127,60.114974604883784,
NTX_1_NRX_1_Subcarrier_13,7.009984032026341,5927.0,3.430485590758331,7.142631459310368,-inf,39.99981143336563,-17.07070450654471,57.07051593991034,
NTX_1_NRX_1_Subcarrier_14,6.461768592817157,5927.0,3.7468260841137226,7.616618618372344,-inf,33.918899111215936,-13.06523483182863,46.98413394304457,
NTX_1_NRX_1_Subcarrier_15,6.4105183108664905,5927.0,3.6878755993643786,7.33441035422209,-inf,32.20912210578064,-11.753273091939436,43.96239519772007,
NTX_1_NRX_1_Subcarrier_16,6.930833686556004,5927.0,3.5877819329709824,7.3444956289912,-inf,35.629283772437795,-9.515251171068316,45.14453494350611,
NTX_1_NRX_1_Subcarrier_17,7.259169727075501,5927.0,3.520120874130713,7.308727652048669,-inf,34.5615644917877,-15.846942264941172,50.40850675672887,
NTX_1_NRX_1_Subcarrier_18,6.824938225966426,5927.0,3.1912575190985084,6.535339170208912,-inf,23.860806460818146,-23.287560924824557,47.1483673856427,
NTX_1_NRX_1_Subcarrier_19,6.5858185400366915,5927.0,3.077924136605688,6.125369295069676,-inf,21.310869360574156,-30.398764750488862,51.70963411106302,
NTX_1_NRX_1_Subcarrier_20,6.6765330217407035,5927.0,3.492289988245197,7.130583683439138,-inf,16.691776924548726,-28.745030297465497,45.436807222014224,
NTX_1_NRX_1_Subcarrier_21,7.374390106110421,5927.0,3.9133905745242563,7.65050265078157,-inf,15.978730191922384,-27.84587733446657,43.82460752638896,
NTX_1_NRX_1_Subcarrier_22,7.37131870993828,5927.0,4.04325843679665,8.038625309792847,-inf,21.84825279398617,-29.539761913101984,51.38801470708815,
NTX_1_NRX_1_Subcarrier_23,7.279448193171524,5927.0,4.276385389680863,8.448122086767746,-inf,29.02149463294785,-23.408658418869262,52.430153051817115,
NTX_1_NRX_1_Subcarrier_24,7.450982480179638,5927.0,3.904770127847229,7.801726463466268,-inf,29.14703985624041,-24.701255482376688,53.8482953386171,
NTX_1_NRX_1_Subcarrier_25,6.697834644183248,5927.0,3.46794733740481,7.041485627563458,-inf,25.382254829555713,-18.88167207717607,44.26392690673178,
NTX_1_NRX_1_Subcarrier_26,6.054815633424558,5927.0,3.401109111480411,6.771101613592504,-inf,25.244304978119608,-19.200074514773586,44.44437949289319,
NTX_1_NRX_1_Subcarrier_27,6.579945785155089,5927.0,3.55421850824946,7.2379837687490856,-inf,21.396897662797826,-28.227214860201684,49.62411252299951,
NTX_1_NRX_1_Subcarrier_28,7.19472960879038,5927.0,3.4910076677302184,7.527549860062092,-inf,27.97476384898791,-27.18528796138009,55.160051810368,
NTX_1_NRX_1_Subcarrier_29,7.067113252274458,5927.0,3.6917142666488765,7.820705511814117,-inf,29.414980406324574,-17.442280746473624,46.8572611527982,
NTX_1_NRX_1_Subcarrier_30,6.084886810387338,5927.0,3.3690024242703354,6.957763678625211,-inf,27.9581106641634,-11.661178243727125,39.61928890789052,
NTX_1_NRX_2_Subcarrier_1,5.4078827380776975,5927.0,2.7241606737026776,5.566849036512821,-inf,11.596379688647431,-21.381365389806188,32.97774507845362,
NTX_1_NRX_2_Subcarrier_2,5.787335781445536,5927.0,3.0958921743109507,6.249255101998777,-inf,14.68277801952537,-22.770107661514547,37.452885681039916,
NTX_1_NRX_2_Subcarrier_3,5.2151148828514575,5927.0,2.7881433498732333,5.5986935143325525,-inf,13.42416668558545,-19.847060434085936,33.27122711967139,
NTX_1_NRX_2_Subcarrier_4,4.554522028275078,5927.0,2.4520427157596747,4.906903564752172,-inf,10.005396813483431,-19.355024620070168,29.360421433553597,
NTX_1_NRX_2_Subcarrier_5,5.537091051596862,5927.0,2.9267079742044473,6.2230572286491235,-inf,7.387653364594306,-32.79846233091406,40.18611569550837,
NTX_1_NRX_2_Subcarrier_6,6.905392934885446,5927.0,4.756437811534582,9.724480095712476,-inf,1.4663120057980565,-36.94029702142999,38.40660902722805,
NTX_1_NRX_2_Subcarrier_7,5.258977113302667,5927.0,3.5634447115683603,7.130912155065037,-inf,5.054748181514111,-28.133558050950317,33.18830623246443,
NTX_1_NRX_2_Subcarrier_8,4.635821535213976,5927.0,2.818188026399086,5.55579524559541,-inf,16.04088159016002,-13.35474944347731,29.39563103363733,
NTX_1_NRX_2_Subcarrier_9,5.458772094382587,5927.0,3.6532580496219325,7.432848255538829,-inf,28.885078254084963,-3.2908828299253043,32.17596108401027,
NTX_1_NRX_2_Subcarrier_10,6.478799227729409,5927.0,3.186519943352458,6.390743201260143,-inf,39.15311641961298,-0.5347525625560811,39.68786898216906,
NTX_1_NRX_2_Subcarrier_11,6.846108652359596,5927.0,3.1462524999405233,6.40014169211366,-inf,38.20032123381837,-4.767359559799612,42.96768079361799,
NTX_1_NRX_2_Subcarrier_12,6.344385852043575,5927.0,3.0917913930101495,6.202705954765767,-inf,35.184497065549735,-8.279214925616138,43.46371199116587,
NTX_1_NRX_2_Subcarrier_13,5.689473234740311,5927.0,2.7929875798386234,5.536609621938391,-inf,23.650639641225556,-14.024002201886368,37.67464184311193,
NTX_1_NRX_2_Subcarrier_14,5.4880575366673625,5927.0,2.7887511993921175,5.67152779500584,-inf,13.63283443122533,-23.03577082869731,36.66860525992264,
NTX_1_NRX_2_Subcarrier_15,5.5200409274519044,5927.0,2.6204965089689196,5.443208462567679,-inf,11.231530858086261,-27.530786046594493,38.76231690468075,
NTX_1_NRX_2_Subcarrier_16,5.8490637236561165,5927.0,2.759528361627522,5.546556298738819,-inf,17.143616816886993,-36.765284222732234,53.908901039619224,
NTX_1_NRX_2_Subcarrier_17,6.728386979708653,5927.0,3.5742642471759822,7.1507421594206235,-inf,19.93220339487732,-29.298062624649077,49.2302660195264,
NTX_1_NRX_2_Subcarrier_18,6.396688466314427,5927.0,3.401897869590265,6.835424484344209,-inf,14.310418483528423,-27.979188942565568,42.289607426093994,
NTX_1_NRX_2_Subcarrier_19,5.302284392948363,5927.0,3.2481024153119975,6.564454857341613,-inf,14.029305784545947,-20.9456862107889,34.97499199533485,
NTX_1_NRX_2_Subcarrier_20,4.036290940220635,5927.0,2.675120071875586,5.337297058080067,-inf,10.630372841655614,-15.520259976593897,26.150632818249512,
NTX_1_NRX_2_Subcarrier_21,4.183189376792987,5927.0,2.5154289639533665,5.041554639056308,-inf,8.722117688664394,-22.380393502246513,31.102511190910906,
NTX_1_NRX_2_Subcarrier_22,6.035481995074344,5927.0,3.423732274199919,7.181790986677582,-inf,9.251496895703431,-32.889399458261074,42.14089635396451,
NTX_1_NRX_2_Subcarrier_23,5.974869545952505,5927.0,3.6974206227000046,7.464892773251712,-inf,15.87176510686879,-23.35404863209746,39.22581373896625,
NTX_1_NRX_2_Subcarrier_24,4.887589110450268,5927.0,3.289299743036392,6.555332530892389,-inf,19.418015081589562,-15.641006675189864,35.05902175677943,
NTX_1_NRX_2_Subcarrier_25,5.080701523977933,5927.0,3.263609057604345,6.696880996598003,-inf,23.925673708031514,-5.145273861478272,29.070947569509787,
NTX_1_NRX_2_Subcarrier_26,6.948583229515105,5927.0,3.5375333653101038,7.493000740668954,-inf,35.19855186797628,-7.604458967154081,42.80301083513036,
NTX_1_NRX_2_Subcarrier_27,7.775427969158214,5927.0,3.5313950633011792,7.213850104898675,-inf,35.58910582917489,-16.378876114783836,51.967981943958726,
NTX_1_NRX_2_Subcarrier_28,6.687224740238234,5927.0,3.2075939885663267,6.414306909753744,-inf,30.620134085436533,-14.402037977203442,45.022172062639974,
NTX_1_NRX_2_Subcarrier_29,5.738354947197086,5927.0,2.7765885829348185,5.693150528515893,-inf,23.580534734890488,-15.461808885720117,39.04234362061061,
NTX_1_NRX_2_Subcarrier_30,5.092072475806282,5927.0,2.3997592356965884,4.98688561533226,-inf,16.891945668866306,-17.318318732155753,34.21026440102206,
NTX_1_NRX_3_Subcarrier_1,6.2349491671397885,5927.0,3.74674472463828,7.464631347579616,-inf,25.42195160321839,-14.060664028415884,39.482615631634275,
NTX_1_NRX_3_Subcarrier_2,7.250512669883264,5927.0,4.190077336258507,8.517586651202196,-inf,26.91261588427203,-18.998290964460836,45.910906848732864,
NTX_1_NRX_3_Subcarrier_3,8.574323056264204,5927.0,5.059723899891697,10.314151236552016,-inf,27.841928956526687,-28.330016159972654,56.171945116499344,
NTX_1_NRX_3_Subcarrier_4,7.531862297542573,5927.0,4.592728071846391,9.293710876199743,-inf,22.228047557689504,-28.155841808268367,50.38388936595787,
NTX_1_NRX_3_Subcarrier_5,5.624073344122291,5927.0,3.5602677446923163,7.118605422569536,-inf,20.198736638742925,-17.7408052939776,37.93954193272053,
NTX_1_NRX_3_Subcarrier_6,6.549969681908792,5927.0,3.845966695069654,7.899547433258731,-inf,28.912790431984995,-14.401422277689857,43.31421270967485,
NTX_1_NRX_3_Subcarrier_7,8.185782089132353,5927.0,4.719687172515723,9.919856377625603,-inf,36.80973202748094,-12.156783945297157,48.9665159727781,
NTX_1_NRX_3_Subcarrier_8,8.565572310945454,5927.0,4.751844384770209,10.014617734593848,-inf,40.62330728873893,-8.548053386542904,49.17136067528183,
NTX_1_NRX_3_Subcarrier_9,7.515422707110584,5927.0,3.749202648258322,7.684942640880676,-inf,35.526769816180504,-10.382053322103157,45.908823138283665,
NTX_1_NRX_3_Subcarrier_10,6.86555340251632,5927.0,3.648023265697571,7.405819162384618,-inf,25.03036158388004,-15.121357486021807,40.151719069901844,
NTX_1_NRX_3_Subcarrier_11,6.796914703079348,5927.0,3.763090558265134,7.531218830356748,-inf,18.891021232498243,-26.486110610484005,45.37713184298225,
NTX_1_NRX_3_Subcarrier_12,6.235321968957905,5927.0,3.642830286956782,7.3499711551097935,-inf,12.209698903676903,-27.295846516018983,39.505545419695885,
NTX_1_NRX_3_Subcarrier_13,6.022055087382645,5927.0,3.4944467061803124,7.238513787370831,-inf,1.0958620770570064,-31.177891329912832,32.27375340696984,
NTX_1_NRX_3_Subcarrier_14,6.892270384933896,5927.0,3.9513344806066577,7.997256872311201,-inf,5.247808654497949,-35.165050800045634,40.412859454543586,
NTX_1_NRX_3_Subcarrier_15,7.117281781928383,5927.0,4.241876011521853,8.6816925621622,-inf,6.506953591877778,-36.199533467859034,42.706487059736816,
NTX_1_NRX_3_Subcarrier_16,7.165872974811332,5927.0,4.362155612289589,8.728118515086102,-inf,10.807649761396824,-34.783090036240885,45.59073979763771,
NTX_1_NRX_3_Subcarrier_17,7.508031804321111,5927.0,4.587150987615297,9.168820802348728,-inf,20.907945839312177,-30.450026973053742,51.357972812365915,
NTX_1_NRX_3_Subcarrier_18,8.06086325997943,5927.0,4.96417946694296,10.27341756621148,-inf,26.011046883807516,-25.881694528170517,51.89274141197804,
NTX_1_NRX_3_Subcarrier_19,7.8317149073239545,5927.0,4.507524076234558,9.655142486703152,-inf,29.41854022467173,-18.293095342520434,47.71163556719216,
NTX_1_NRX_3_Subcarrier_20,6.344998179469065,5927.0,3.676531749010043,7.3756651169158705,-inf,21.538528078593153,-20.321918609498834,41.86044668809198,
NTX_1_NRX_3_Subcarrier_21,5.101902979869093,5927.0,3.596494858492962,7.173090555691243,-inf,15.131407517141227,-17.86466352790474,32.996071045045966,
NTX_1_NRX_3_Subcarrier_22,7.294198489328148,5927.0,4.4586122549598555,9.306202986210959,-inf,21.559338909244467,-23.277753228457996,44.83709213770246,
NTX_1_NRX_3_Subcarrier_23,9.588753488268312,5927.0,4.799612707064316,11.680739744236636,-inf,31.49535469451077,-21.439923004869442,52.93527769938021,
NTX_1_NRX_3_Subcarrier_24,10.169694540883727,5927.0,5.067569479220758,12.50853346992674,-inf,39.96792482623182,-11.38219827741437,51.35012310364619,
NTX_1_NRX_3_Subcarrier_25,8.369933277851219,5927.0,4.682709364620621,10.601405570487596,-inf,44.006054150365166,-3.5415332986873223,47.547587449052486,
NTX_1_NRX_3_Subcarrier_26,6.793597972530623,5927.0,3.7288238981146513,7.677298981601282,-inf,39.77271229865621,-5.1481347569624205,44.92084705561863,
NTX_1_NRX_3_Subcarrier_27,6.818745535476333,5927.0,4.256725486813257,8.663087131616543,-inf,28.103535205519407,-16.07871106779867,44.18224627331808,
NTX_1_NRX_3_Subcarrier_28,6.600119154965782,5927.0,4.154308323288897,8.41681696531506,-inf,15.18608981324059,-26.70384850875363,41.88993832199422,
NTX_1_NRX_3_Subcarrier_29,6.002609530148653,5927.0,3.765204085952618,7.938844452743869,-inf,1.853077523096754,-33.740951754560996,35.59402927765775,
NTX_1_NRX_3_Subcarrier_30,5.0434137030026065,5927.0,3.0284354473040835,6.354300677488501,8.641856684444289,-1.12444542406177,-33.004441566010065,31.879996141948297,
NTX_2_NRX_1_Subcarrier_1,5.059452320855333,5927.0,2.740969951530076,5.78774509657074,-inf,19.15472791807077,-16.869168220151057,36.02389613822183,
NTX_2_NRX_1_Subcarrier_2,6.4833754637111385,5927.0,3.3157642321240552,6.67260461777798,-inf,31.19750272914503,-23.990505111824497,55.188007840969526,
NTX_2_NRX_1_Subcarrier_3,6.71589920321386,5927.0,3.52662491015724,6.992027715271144,-inf,34.83752805316858,-17.41924881395621,52.25677686712479,
NTX_2_NRX_1_Subcarrier_4,7.2476512728627895,5927.0,3.9053271032406447,7.803793871444678,-inf,33.30834003151356,-15.140383963762936,48.448723995276495,
NTX_2_NRX_1_Subcarrier_5,8.136278787660828,5927.0,4.151786553306229,8.69796535982635,-inf,38.323273616221435,-13.918495781318725,52.24176939754016,
NTX_2_NRX_1_Subcarrier_6,8.27050655768851,5927.0,4.042333183839513,8.844316593444834,-inf,36.746783169705765,-17.299867296277746,54.04665046598351,
NTX_2_NRX_1_Subcarrier_7,7.559454075960511,5927.0,3.831564924770496,7.947380137759298,-inf,26.73762244040863,-21.51924898452207,48.256871424930694,
NTX_2_NRX_1_Subcarrier_8,6.788980447326693,5927.0,3.5046214525837085,7.067708715562282,-inf,17.574902149716625,-29.370963244160738,46.94586539387736,
NTX_2_NRX_1_Subcarrier_9,6.617817217501738,5927.0,3.194511117768336,6.389102060197001,-inf,14.302109564738432,-32.33709846698771,46.63920803172614,
NTX_2_NRX_1_Subcarrier_10,6.711773504337799,5927.0,3.5435034346572762,7.152631426700913,-inf,11.869968395436885,-31.95436971036645,43.824338105803335,
NTX_2_NRX_1_Subcarrier_11,6.568027271690191,5927.0,3.777748881564068,7.559455362846675,-inf,12.337454021395382,-32.503248961058496,44.84070298245388,
NTX_2_NRX_1_Subcarrier_12,6.323734137712115,5927.0,3.7871267143346343,7.847766896124587,-inf,16.94332709771991,-22.996466969287496,39.939794067007405,
NTX_2_NRX_1_Subcarrier_13,6.418549253481622,5927.0,3.5663259939605902,7.1609216546041266,-inf,22.31275916209585,-22.346496614140655,44.659255776236506,
NTX_2_NRX_1_Subcarrier_14,6.031964681876521,5927.0,2.880548695311073,5.817161003838885,-inf,23.576656258374477,-18.53625761895389,42.11291387732837,
NTX_2_NRX_1_Subcarrier_15,5.659236587416221,5927.0,2.7943190676585914,5.602156211837972,-inf,20.11552473306522,-15.740616946859205,35.85614167992443,
NTX_2_NRX_1_Subcarrier_16,5.416405090610085,5926.0,2.881717245163098,5.720816981484613,-inf,23.245163792073924,-28.314020742756835,51.55918453483076,
NTX_2_NRX_1_Subcarrier_17,6.2856917634988445,5927.0,3.114652755560658,6.4057854618836805,-inf,22.657130697331056,-26.091861319585476,48.74899201691653,
NTX_2_NRX_1_Subcarrier_18,7.206161741959273,5927.0,3.3150889400786863,6.87190959855848,-inf,35.791445379605676,-24.071812428037894,59.86325780764357,
NTX_2_NRX_1_Subcarrier_19,7.078320792669739,5927.0,3.711716122726635,7.437045555464962,-inf,41.867013043100286,-15.25670111733651,57.1237141604368,
NTX_2_NRX_1_Subcarrier_20,6.894576460760986,5927.0,3.937990842727155,7.862838728158795,-inf,32.56473297095629,-14.522644820184173,47.08737779114047,
NTX_2_NRX_1_Subcarrier_21,7.321642279829591,5927.0,3.9085156293282584,7.939690220724078,-inf,35.40741800893552,-14.642330053373247,50.049748062308765,
NTX_2_NRX_1_Subcarrier_22,7.691676535967248,5927.0,3.7920225177183573,7.882650265290291,-inf,36.28878335189327,-16.481228494566974,52.77001184646025,
NTX_2_NRX_1_Subcarrier_23,7.554969931557772,5927.0,3.5713443497079624,7.7298092589223275,-inf,28.143976831936616,-21.1746449720949,49.318621804031515,
NTX_2_NRX_1_Subcarrier_24,7.263155363207794,5927.0,3.329990116327547,6.71545332597777,-inf,22.04939560163222,-29.97101890338355,52.020414505015765,
NTX_2_NRX_1_Subcarrier_25,7.007673324494257,5927.0,3.4047770184659254,6.802075503409926,-inf,19.083357250779574,-28.250399633331313,47.33375688411088,
NTX_2_NRX_1_Subcarrier_26,7.704195692749447,5927.0,4.015031121516452,7.924519549512052,-inf,15.485164576839063,-32.71671996394607,48.20188454078513,
NTX_2_NRX_1_Subcarrier_27,8.359647024265389,5927.0,4.558747474836924,9.054603660180605,-inf,22.75587102388925,-33.45056997328096,56.20644099717021,
NTX_2_NRX_1_Subcarrier_28,7.485540310886396,5927.0,4.24758056135767,8.377221711265483,-inf,31.537432879085067,-24.408354849766177,55.94578772885124,
NTX_2_NRX_1_Subcarrier_29,6.82151549173056,5927.0,3.7428653302414405,7.402415075820978,-inf,30.432293541086104,-23.539057393981576,53.971350935067676,
NTX_2_NRX_1_Subcarrier_30,5.899230992848577,5927.0,3.1069235801038078,6.211932943719077,-inf,23.54881791633977,-18.253228891755274,41.80204680809504,
NTX_2_NRX_2_Subcarrier_1,5.800097708134079,5927.0,2.6784854018440534,5.3208220866824725,-inf,34.89445453311582,-3.4433489916799247,38.337803524795746,
NTX_2_NRX_2_Subcarrier_2,6.261309977255401,5927.0,2.942104627352988,5.894807803637944,-inf,37.01831499000579,-8.191257669348444,45.20957265935424,
NTX_2_NRX_2_Subcarrier_3,6.29452142141574,5927.0,3.0236757563862438,6.215348591900241,-inf,27.009197252771223,-18.31813943290629,45.32733668567751,
NTX_2_NRX_2_Subcarrier_4,5.858866971779021,5927.0,2.8820064064161075,5.901953242725185,-inf,16.543770846347428,-30.07109817164832,46.614869017995744,
NTX_2_NRX_2_Subcarrier_5,5.64243140067284,5927.0,2.872169840174701,5.756688440302914,-inf,13.387389062714021,-32.03079043621725,45.41817949893127,
NTX_2_NRX_2_Subcarrier_6,7.119850036812339,5927.0,3.8089751600089317,7.696484767700532,-inf,14.20191987086217,-29.552382313495457,43.75430218435763,
NTX_2_NRX_2_Subcarrier_7,6.483643791677118,5927.0,3.59265883369277,7.148851380544443,-inf,15.483749262185011,-27.673937033363348,43.15768629554836,
NTX_2_NRX_2_Subcarrier_8,5.422772131137644,5927.0,3.0247366701668197,6.05677552849745,-inf,14.58284382831616,-21.69849620546767,36.28134003378383,
NTX_2_NRX_2_Subcarrier_9,4.355506827737218,5927.0,2.46606173530654,4.931000332312763,-inf,9.839302047834241,-17.68777856694977,27.527080614784012,
NTX_2_NRX_2_Subcarrier_10,4.4672814584945115,5927.0,2.640296524005076,5.408826039879918,-inf,8.414244637183822,-23.23975403105897,31.653998668242792,
NTX_2_NRX_2_Subcarrier_11,6.58847111957496,5927.0,4.299249354436137,9.023336273955149,-inf,3.9402636046909763,-38.77000949398209,42.71027309867306,
NTX_2_NRX_2_Subcarrier_12,5.588599819076094,5927.0,3.864121013924226,7.768468129946301,-inf,6.039335464616977,-28.2255251746311,34.26486063924808,
NTX_2_NRX_2_Subcarrier_13,4.367256111507079,5927.0,2.7503479806419957,5.544319405966939,-inf,13.982752289500606,-14.451351394788684,28.43410368428929,
NTX_2_NRX_2_Subcarrier_14,4.868674724701363,5927.0,3.2370161831283966,6.540060487155099,-inf,25.06223861022187,-2.1283639602935844,27.190602570515452,
NTX_2_NRX_2_Subcarrier_15,5.527035367437019,5927.0,3.339115110147512,7.095608587278491,-inf,32.07939723244163,-1.3810648122585496,33.46046204470018,
NTX_2_NRX_2_Subcarrier_16,6.485973112778536,5927.0,3.122237911849986,6.3383428510655335,-inf,37.69439962186056,-3.9959246583588084,41.69032428021937,
NTX_2_NRX_2_Subcarrier_17,6.717698372579541,5927.0,3.1468680508072957,6.321894145073941,-inf,35.68670542325788,-12.614731233381638,48.30143665663952,
NTX_2_NRX_2_Subcarrier_18,6.24931165108266,5927.0,3.104424771279648,6.212221680552693,-inf,31.311321442247547,-13.073404796831593,44.38472623907914,
NTX_2_NRX_2_Subcarrier_19,5.79160607066969,5927.0,2.6700902579357724,5.384595553343668,-inf,19.83734988365497,-16.897069827348616,36.73441971100358,
NTX_2_NRX_2_Subcarrier_20,5.75877227916555,5927.0,2.689035325937752,5.6395704784982,-inf,11.361288875820945,-23.80857041898265,35.169859294803594,
NTX_2_NRX_2_Subcarrier_21,6.456764725732029,5927.0,2.8194920399571366,5.751406794801408,-inf,19.590977952541685,-33.297491133162566,52.88846908570425,
NTX_2_NRX_2_Subcarrier_22,6.960341492411265,5927.0,3.4950184751826523,7.102806642497528,-inf,24.012914438947412,-31.186317577031886,55.1992320159793,
NTX_2_NRX_2_Subcarrier_23,7.096865844357911,5927.0,3.7092531596632243,7.40641945064218,-inf,17.32645213699423,-30.39148705070559,47.71793918769982,
NTX_2_NRX_2_Subcarrier_24,5.961162246508922,5927.0,3.613146990934755,7.25306159063916,-inf,14.863058790978949,-24.028093392889133,38.89115218386808,
NTX_2_NRX_2_Subcarrier_25,4.589756759833862,5927.0,2.882937837831921,5.7566602368260895,-inf,14.953995745529312,-16.97997750120234,31.933973246731654,
NTX_2_NRX_2_Subcarrier_26,4.01069126801535,5927.0,2.400492368605987,4.814616873285939,-inf,9.79716519876473,-19.45688881388269,29.25405401264742,
NTX_2_NRX_2_Subcarrier_27,5.834099063428914,5927.0,3.4239441022470505,7.151944550539929,-inf,10.878491104265073,-31.358131799475295,42.23662290374037,
NTX_2_NRX_2_Subcarrier_28,6.157396137640498,5927.0,3.6848462233318604,7.3818823206406705,-inf,15.26956092759374,-24.393220533769007,39.66278146136275,
NTX_2_NRX_2_Subcarrier_29,4.498102014408175,5927.0,3.123613279029747,6.25509686066366,-inf,13.10096079600337,-15.772029310007813,28.872990106011184,
NTX_2_NRX_2_Subcarrier_30,3.5485820134274375,5927.0,2.4122452395900997,4.81047135460037,-inf,15.191760631056365,-9.384080185695739,24.575840816752105,
NTX_2_NRX_3_Subcarrier_1,5.202173045848619,5927.0,3.3396460676239084,6.707196656684555,-inf,3.959924118633128,-31.39081950230321,35.350743620936335,
NTX_2_NRX_3_Subcarrier_2,5.754865934958237,5927.0,3.1535063002412187,6.4156801456287695,-inf,0.6599414489307297,-37.28505036404674,37.94499181297747,
NTX_2_NRX_3_Subcarrier_3,7.546187390933081,5927.0,4.394985525180065,8.8159184003712,-inf,10.35647917849684,-35.29872845091255,45.65520762940939,
NTX_2_NRX_3_Subcarrier_4,8.686836376737785,5927.0,5.227885743191145,10.437822905084328,-inf,18.003466531184085,-33.28858048067046,51.29204701185455,
NTX_2_NRX_3_Subcarrier_5,8.57238284764817,5927.0,5.041774140091353,10.134191523683274,-inf,24.328672300812993,-31.325831927734217,55.65450422854721,
NTX_2_NRX_3_Subcarrier_6,8.176412989218734,5927.0,4.903309341408723,9.812173941497143,-inf,29.476700148466712,-24.315694102028964,53.792394250495676,
NTX_2_NRX_3_Subcarrier_7,7.795869151932552,5927.0,4.825743222397647,9.817336115174516,-inf,30.331619644547043,-24.409647271620635,54.741266916167675,
NTX_2_NRX_3_Subcarrier_8,8.27962869266295,5927.0,4.875882900955168,9.776550539277782,-inf,26.217586391074654,-27.260460554172862,53.47804694524751,
NTX_2_NRX_3_Subcarrier_9,7.60553030163204,5927.0,4.597242981264052,9.488511503931317,-inf,23.428762316778933,-25.685354653198882,49.114116969977815,
NTX_2_NRX_3_Subcarrier_10,5.339461561483177,5927.0,3.4270220192513063,6.835389501300039,-inf,21.43190711717264,-16.50377827625252,37.93568539342516,
NTX_2_NRX_3_Subcarrier_11,5.932324575824942,5927.0,3.636578326177034,7.357297735935964,-inf,24.408548106921174,-15.599025563737527,40.0075736706587,
NTX_2_NRX_3_Subcarrier_12,7.905100507359599,5927.0,4.261814079120022,9.29619406056175,-inf,32.343097628144236,-13.13332822111042,45.47642584925465,
NTX_2_NRX_3_Subcarrier_13,8.726965638171373,5927.0,4.5525581792192575,10.972427980881962,-inf,37.36134713947422,-10.004160782204593,47.36550792167881,
NTX_2_NRX_3_Subcarrier_14,8.022429288545494,5927.0,4.316356988505721,9.314741160631051,-inf,39.12736241282407,-4.762652066468325,43.8900144792924,
NTX_2_NRX_3_Subcarrier_15,7.332426400415979,5927.0,3.7255624356665287,7.837929323381175,-inf,36.579322866225525,-6.1208527072335635,42.70017557345909,
NTX_2_NRX_3_Subcarrier_16,6.555175552955712,5927.0,3.5129928068238154,7.2695709597963525,-inf,28.126907233316658,-13.865052272996655,41.991959506313314,
NTX_2_NRX_3_Subcarrier_17,6.418423450473284,5927.0,3.6087437194099925,7.2259507475958396,-inf,20.908780211472738,-20.845929235396074,41.754709446868816,
NTX_2_NRX_3_Subcarrier_18,6.28017290689775,5927.0,3.700220527170133,7.4623867260324745,-inf,12.073575597334159,-26.947007433176367,39.02058303051052,
NTX_2_NRX_3_Subcarrier_19,6.183921329882863,5927.0,3.6142474467305057,7.681201147136864,-inf,0.9377347563354459,-35.58180169286318,36.519536449198625,
NTX_2_NRX_3_Subcarrier_20,6.6745143459979674,5927.0,4.281397503387314,8.70743321152387,-inf,1.0999299921370265,-38.58131655743246,39.68124654956949,
NTX_2_NRX_3_Subcarrier_21,7.217893569428511,5927.0,4.564806050609118,9.129405546004971,-inf,8.280826643381932,-38.19057856991304,46.47140521329497,
NTX_2_NRX_3_Subcarrier_22,7.914835481458922,5927.0,4.784147478239692,9.573117679246074,-inf,20.67029202206346,-32.470982261654115,53.14127428371758,
NTX_2_NRX_3_Subcarrier_23,8.828108891012102,5927.0,5.175438329037388,11.165705413695523,-inf,27.001282492114477,-29.348140569876158,56.349423061990635,
NTX_2_NRX_3_Subcarrier_24,8.631082607071688,5927.0,4.86240115814218,10.91036258177826,-inf,28.934802246568033,-22.421961247668794,51.35676349423683,
NTX_2_NRX_3_Subcarrier_25,6.905737883334825,5927.0,3.9702242585250143,7.989806758180974,-inf,22.022869287506566,-22.03244076182003,44.05531004932659,
NTX_2_NRX_3_Subcarrier_26,5.630194618885999,5927.0,3.840619572377347,7.658708402867168,-inf,15.595227147761827,-24.630120538647287,40.225347686409116,
NTX_2_NRX_3_Subcarrier_27,7.75767283734933,5927.0,4.9660765469039,10.466686321547606,-inf,21.417773410872673,-24.734550551715124,46.1523239625878,
NTX_2_NRX_3_Subcarrier_28,9.411063775455622,5927.0,4.891147213557022,12.11890873606299,-inf,30.21494288288659,-22.619081878690313,52.8340247615769,
NTX_2_NRX_3_Subcarrier_29,9.000246556835293,5927.0,4.460592413137178,10.265321053898177,-inf,35.96572823370348,-13.233565339574973,49.19929357327845,
NTX_2_NRX_3_Subcarrier_30,7.324287951887755,5927.0,3.7384792907984448,8.834080111680537,-inf,33.42421617414848,-5.477911269282757,38.90212744343123,
